temp,atemp,hum,windspeed,cnt_day,season,dteday,mnth,weekday,weathersit,casual,registered,source,cnt_hour,season_label,hour,month,temp_group,hum_group,windspeed_group
0.62,0.6212,0.57,0.0896,,4,2012-10-23,10,Tuesday,1,25.0,457.0,Hour,482.0,Winter,0,10,Sedang,Sedang,Lambat
0.58,0.5455,0.64,0.1343,,4,2012-10-23,10,Tuesday,1,45.0,334.0,Hour,379.0,Winter,0,10,Sedang,Sedang,Lambat
0.56,0.5303,0.68,0.0,,4,2012-10-23,10,Tuesday,1,35.0,260.0,Hour,295.0,Winter,0,10,Sedang,Sedang,Lambat
0.56,0.5303,0.68,0.1045,,4,2012-10-23,10,Tuesday,1,20.0,174.0,Hour,194.0,Winter,0,10,Sedang,Sedang,Lambat
0.54,0.5152,0.73,0.1045,,4,2012-10-23,10,Tuesday,1,9.0,102.0,Hour,111.0,Winter,0,10,Sedang,Tinggi,Lambat
0.54,0.5152,0.73,0.0896,,4,2012-10-24,10,Wednesday,1,7.0,39.0,Hour,46.0,Winter,0,10,Sedang,Tinggi,Lambat
0.54,0.5152,0.68,0.0,,4,2012-10-24,10,Wednesday,1,4.0,23.0,Hour,27.0,Winter,0,10,Sedang,Sedang,Lambat
0.54,0.5152,0.68,0.0,,4,2012-10-24,10,Wednesday,1,0.0,6.0,Hour,6.0,Winter,0,10,Sedang,Sedang,Lambat
0.5,0.4848,0.77,0.0896,,4,2012-10-24,10,Wednesday,1,0.0,4.0,Hour,4.0,Winter,0,10,Sedang,Tinggi,Lambat
0.5,0.4848,0.77,0.0896,,4,2012-10-24,10,Wednesday,1,1.0,5.0,Hour,6.0,Winter,0,10,Sedang,Tinggi,Lambat
0.5,0.4848,0.82,0.0,,4,2012-10-24,10,Wednesday,1,1.0,52.0,Hour,53.0,Winter,0,10,Sedang,Tinggi,Lambat
0.48,0.4697,0.82,0.1045,,4,2012-10-24,10,Wednesday,1,11.0,162.0,Hour,173.0,Winter,0,10,Sedang,Tinggi,Lambat
0.5,0.4848,0.88,0.0896,,4,2012-10-24,10,Wednesday,1,20.0,499.0,Hour,526.0,Winter,0,10,Sedang,Tinggi,Lambat
0.52,0.5,0.83,0.1045,,4,2012-10-24,10,Wednesday,2,24.0,499.0,Hour,642.5,Winter,0,10,Sedang,Tinggi,Lambat
0.52,0.5,0.77,0.0896,,4,2012-10-24,10,Wednesday,2,24.0,349.0,Hour,373.0,Winter,0,10,Sedang,Tinggi,Lambat
0.54,0.5152,0.73,0.0,,4,2012-10-24,10,Wednesday,2,29.0,142.0,Hour,171.0,Winter,0,10,Sedang,Tinggi,Lambat
0.58,0.5455,0.64,0.0,,4,2012-10-24,10,Wednesday,1,47.0,189.0,Hour,236.0,Winter,0,10,Sedang,Sedang,Lambat
0.62,0.6061,0.61,0.0896,,4,2012-10-24,10,Wednesday,1,48.0,268.0,Hour,316.0,Winter,0,10,Sedang,Sedang,Lambat
0.66,0.6212,0.54,0.0,,4,2012-10-24,10,Wednesday,1,65.0,241.0,Hour,306.0,Winter,0,10,Sedang,Sedang,Lambat
0.74,0.6515,0.3,0.2537,,4,2012-10-24,10,Wednesday,1,64.0,237.0,Hour,301.0,Winter,0,10,Panas,Rendah,Sedang
0.7,0.6364,0.39,0.1045,,4,2012-10-24,10,Wednesday,1,63.0,245.0,Hour,308.0,Winter,0,10,Panas,Rendah,Lambat
0.74,0.6515,0.33,0.1343,,4,2012-10-24,10,Wednesday,1,67.0,465.0,Hour,532.0,Winter,0,10,Panas,Rendah,Lambat
0.66,0.6212,0.47,0.0,,4,2012-10-24,10,Wednesday,1,87.0,499.0,Hour,642.5,Winter,0,10,Sedang,Sedang,Lambat
0.66,0.6212,0.44,0.0,,4,2012-10-24,10,Wednesday,1,63.0,499.0,Hour,642.5,Winter,0,10,Sedang,Sedang,Lambat
0.64,0.6212,0.53,0.0896,,4,2012-10-24,10,Wednesday,2,50.0,499.0,Hour,572.0,Winter,0,10,Sedang,Sedang,Lambat
0.62,0.6061,0.61,0.0896,,4,2012-10-24,10,Wednesday,2,45.0,396.0,Hour,441.0,Winter,0,10,Sedang,Sedang,Lambat
0.62,0.6061,0.61,0.1045,,4,2012-10-24,10,Wednesday,2,33.0,280.0,Hour,313.0,Winter,0,10,Sedang,Sedang,Lambat
0.6,0.6061,0.64,0.1343,,4,2012-10-24,10,Wednesday,2,30.0,208.0,Hour,238.0,Winter,0,10,Sedang,Sedang,Lambat
0.58,0.5455,0.68,0.0896,,4,2012-10-24,10,Wednesday,2,12.0,111.0,Hour,123.0,Winter,0,10,Sedang,Sedang,Lambat
0.6,0.6061,0.64,0.1045,,4,2012-10-25,10,Thursday,2,19.0,57.0,Hour,76.0,Winter,0,10,Sedang,Sedang,Lambat
0.58,0.5455,0.68,0.0,,4,2012-10-25,10,Thursday,1,6.0,22.0,Hour,28.0,Winter,0,10,Sedang,Sedang,Lambat
0.54,0.5152,0.77,0.0,,4,2012-10-25,10,Thursday,1,3.0,15.0,Hour,18.0,Winter,0,10,Sedang,Tinggi,Lambat
0.52,0.5,0.88,0.1343,,4,2012-10-25,10,Thursday,2,0.0,8.0,Hour,8.0,Winter,0,10,Sedang,Tinggi,Lambat
0.52,0.5,0.88,0.1045,,4,2012-10-25,10,Thursday,2,1.0,4.0,Hour,5.0,Winter,0,10,Sedang,Tinggi,Lambat
0.52,0.5,0.88,0.1642,,4,2012-10-25,10,Thursday,2,2.0,53.0,Hour,55.0,Winter,0,10,Sedang,Tinggi,Lambat
0.52,0.5,0.88,0.194,,4,2012-10-25,10,Thursday,2,3.0,168.0,Hour,171.0,Winter,0,10,Sedang,Tinggi,Lambat
0.52,0.5,0.88,0.194,,4,2012-10-25,10,Thursday,2,18.0,477.0,Hour,495.0,Winter,0,10,Sedang,Tinggi,Lambat
0.52,0.5,0.83,0.1642,,4,2012-10-25,10,Thursday,2,33.0,499.0,Hour,642.5,Winter,0,10,Sedang,Tinggi,Lambat
0.52,0.5,0.83,0.194,,4,2012-10-25,10,Thursday,2,23.0,320.0,Hour,343.0,Winter,0,10,Sedang,Tinggi,Lambat
0.54,0.5152,0.83,0.1343,,4,2012-10-25,10,Thursday,2,53.0,172.0,Hour,225.0,Winter,0,10,Sedang,Tinggi,Lambat
0.54,0.5152,0.83,0.1045,,4,2012-10-25,10,Thursday,2,57.0,181.0,Hour,238.0,Winter,0,10,Sedang,Tinggi,Lambat
0.56,0.5303,0.78,0.1045,,4,2012-10-25,10,Thursday,2,61.0,258.0,Hour,319.0,Winter,0,10,Sedang,Tinggi,Lambat
0.56,0.5303,0.78,0.0,,4,2012-10-25,10,Thursday,2,49.0,264.0,Hour,313.0,Winter,0,10,Sedang,Tinggi,Lambat
0.6,0.5909,0.73,0.1343,,4,2012-10-25,10,Thursday,1,71.0,214.0,Hour,285.0,Winter,0,10,Sedang,Tinggi,Lambat
0.62,0.6061,0.65,0.1343,,4,2012-10-25,10,Thursday,1,63.0,242.0,Hour,305.0,Winter,0,10,Sedang,Sedang,Lambat
0.6,0.5909,0.69,0.1642,,4,2012-10-25,10,Thursday,1,92.0,407.0,Hour,499.0,Winter,0,10,Sedang,Sedang,Lambat
0.6,0.5909,0.69,0.1642,,4,2012-10-25,10,Thursday,1,112.0,499.0,Hour,642.5,Winter,0,10,Sedang,Sedang,Lambat
0.56,0.5303,0.83,0.1045,,4,2012-10-25,10,Thursday,1,77.0,499.0,Hour,642.5,Winter,0,10,Sedang,Tinggi,Lambat
0.54,0.5152,0.83,0.194,,4,2012-10-25,10,Thursday,1,45.0,497.0,Hour,542.0,Winter,0,10,Sedang,Tinggi,Lambat
0.52,0.5,0.88,0.1343,,4,2012-10-25,10,Thursday,2,28.0,319.0,Hour,347.0,Winter,0,10,Sedang,Tinggi,Lambat
0.52,0.5,0.88,0.1343,,4,2012-10-25,10,Thursday,2,24.0,247.0,Hour,271.0,Winter,0,10,Sedang,Tinggi,Lambat
0.54,0.5152,0.83,0.0896,,4,2012-10-25,10,Thursday,2,22.0,185.0,Hour,207.0,Winter,0,10,Sedang,Tinggi,Lambat
0.54,0.5152,0.83,0.1343,,4,2012-10-25,10,Thursday,2,13.0,122.0,Hour,135.0,Winter,0,10,Sedang,Tinggi,Lambat
0.54,0.5152,0.77,0.0,,4,2012-10-26,10,Friday,2,6.0,65.0,Hour,71.0,Winter,0,10,Sedang,Tinggi,Lambat
0.52,0.5,0.88,0.0896,,4,2012-10-26,10,Friday,2,4.0,32.0,Hour,36.0,Winter,0,10,Sedang,Tinggi,Lambat
0.52,0.5,0.88,0.1045,,4,2012-10-26,10,Friday,2,4.0,15.0,Hour,19.0,Winter,0,10,Sedang,Tinggi,Lambat
0.52,0.5,0.88,0.1642,,4,2012-10-26,10,Friday,2,5.0,8.0,Hour,13.0,Winter,0,10,Sedang,Tinggi,Lambat
0.52,0.5,0.88,0.1642,,4,2012-10-26,10,Friday,2,1.0,4.0,Hour,5.0,Winter,0,10,Sedang,Tinggi,Lambat
0.52,0.5,0.88,0.1045,,4,2012-10-26,10,Friday,2,3.0,47.0,Hour,50.0,Winter,0,10,Sedang,Tinggi,Lambat
0.52,0.5,0.88,0.0896,,4,2012-10-26,10,Friday,2,2.0,142.0,Hour,144.0,Winter,0,10,Sedang,Tinggi,Lambat
0.52,0.5,0.88,0.1045,,4,2012-10-26,10,Friday,2,13.0,408.0,Hour,421.0,Winter,0,10,Sedang,Tinggi,Lambat
0.54,0.5152,0.88,0.1343,,4,2012-10-26,10,Friday,2,20.0,499.0,Hour,642.5,Winter,0,10,Sedang,Tinggi,Lambat
0.54,0.5152,0.88,0.1343,,4,2012-10-26,10,Friday,2,56.0,347.0,Hour,403.0,Winter,0,10,Sedang,Tinggi,Lambat
0.54,0.5152,0.88,0.1045,,4,2012-10-26,10,Friday,2,41.0,156.0,Hour,197.0,Winter,0,10,Sedang,Tinggi,Lambat
0.56,0.5303,0.78,0.1642,,4,2012-10-26,10,Friday,2,68.0,222.0,Hour,290.0,Winter,0,10,Sedang,Tinggi,Lambat
0.58,0.5455,0.73,0.194,,4,2012-10-26,10,Friday,2,90.0,302.0,Hour,392.0,Winter,0,10,Sedang,Tinggi,Lambat
0.58,0.5455,0.68,0.1343,,4,2012-10-26,10,Friday,2,77.0,260.0,Hour,337.0,Winter,0,10,Sedang,Sedang,Lambat
0.6,0.6061,0.64,0.1343,,4,2012-10-26,10,Friday,2,99.0,252.0,Hour,351.0,Winter,0,10,Sedang,Sedang,Lambat
0.62,0.6061,0.61,0.1045,,4,2012-10-26,10,Friday,2,114.0,306.0,Hour,448.0,Winter,0,10,Sedang,Sedang,Lambat
0.58,0.5455,0.73,0.1642,,4,2012-10-26,10,Friday,2,114.0,445.0,Hour,582.0,Winter,0,10,Sedang,Tinggi,Lambat
0.56,0.5303,0.76,0.194,,4,2012-10-26,10,Friday,2,114.0,499.0,Hour,642.5,Winter,0,10,Sedang,Tinggi,Lambat
0.56,0.5303,0.78,0.1343,,4,2012-10-26,10,Friday,2,81.0,499.0,Hour,642.5,Winter,0,10,Sedang,Tinggi,Lambat
0.54,0.5152,0.83,0.1642,,4,2012-10-26,10,Friday,2,72.0,399.0,Hour,471.0,Winter,0,10,Sedang,Tinggi,Lambat
0.54,0.5152,0.83,0.1642,,4,2012-10-26,10,Friday,2,40.0,271.0,Hour,311.0,Winter,0,10,Sedang,Tinggi,Lambat
0.54,0.5152,0.77,0.1343,,4,2012-10-26,10,Friday,2,40.0,252.0,Hour,292.0,Winter,0,10,Sedang,Tinggi,Lambat
0.52,0.5,0.83,0.1343,,4,2012-10-26,10,Friday,2,37.0,180.0,Hour,217.0,Winter,0,10,Sedang,Tinggi,Lambat
0.52,0.5,0.83,0.1642,,4,2012-10-26,10,Friday,1,19.0,159.0,Hour,178.0,Winter,0,10,Sedang,Tinggi,Lambat
0.5,0.4848,0.88,0.1343,,4,2012-10-27,10,Saturday,1,10.0,132.0,Hour,142.0,Winter,0,10,Sedang,Tinggi,Lambat
0.5,0.4848,0.88,0.1343,,4,2012-10-27,10,Saturday,2,23.0,123.0,Hour,146.0,Winter,0,10,Sedang,Tinggi,Lambat
0.5,0.4848,0.88,0.194,,4,2012-10-27,10,Saturday,2,19.0,71.0,Hour,90.0,Winter,0,10,Sedang,Tinggi,Lambat
0.5,0.4848,0.88,0.1642,,4,2012-10-27,10,Saturday,1,5.0,21.0,Hour,26.0,Winter,0,10,Sedang,Tinggi,Lambat
0.5,0.4848,0.88,0.1642,,4,2012-10-27,10,Saturday,2,1.0,12.0,Hour,13.0,Winter,0,10,Sedang,Tinggi,Lambat
0.5,0.4848,0.82,0.194,,4,2012-10-27,10,Saturday,2,2.0,7.0,Hour,9.0,Winter,0,10,Sedang,Tinggi,Lambat
0.5,0.4848,0.82,0.194,,4,2012-10-27,10,Saturday,2,2.0,29.0,Hour,31.0,Winter,0,10,Sedang,Tinggi,Lambat
0.48,0.4697,0.83,0.194,,4,2012-10-27,10,Saturday,1,7.0,79.0,Hour,86.0,Winter,0,10,Sedang,Tinggi,Lambat
0.5,0.4848,0.77,0.2537,,4,2012-10-27,10,Saturday,1,26.0,187.0,Hour,213.0,Winter,0,10,Sedang,Tinggi,Sedang
0.5,0.4848,0.77,0.2537,,4,2012-10-27,10,Saturday,1,88.0,240.0,Hour,328.0,Winter,0,10,Sedang,Tinggi,Sedang
0.54,0.5152,0.73,0.2836,,4,2012-10-27,10,Saturday,1,114.0,314.0,Hour,479.0,Winter,0,10,Sedang,Tinggi,Sedang
0.56,0.5303,0.64,0.2836,,4,2012-10-27,10,Saturday,1,114.0,388.0,Hour,585.0,Winter,0,10,Sedang,Sedang,Sedang
0.6,0.6212,0.53,0.2537,,4,2012-10-27,10,Saturday,1,114.0,404.0,Hour,642.5,Winter,0,10,Sedang,Sedang,Sedang
0.6,0.6212,0.43,0.2537,,4,2012-10-27,10,Saturday,1,114.0,450.0,Hour,642.5,Winter,0,10,Sedang,Sedang,Sedang
0.6,0.6212,0.46,0.2537,,4,2012-10-27,10,Saturday,1,114.0,425.0,Hour,642.5,Winter,0,10,Sedang,Sedang,Sedang
0.56,0.5303,0.6,0.2836,,4,2012-10-27,10,Saturday,2,114.0,401.0,Hour,642.5,Winter,0,10,Sedang,Sedang,Sedang
0.56,0.5303,0.64,0.2836,,4,2012-10-27,10,Saturday,2,114.0,355.0,Hour,612.0,Winter,0,10,Sedang,Sedang,Sedang
0.56,0.5303,0.64,0.2836,,4,2012-10-27,10,Saturday,2,114.0,370.0,Hour,618.0,Winter,0,10,Sedang,Sedang,Sedang
0.56,0.5303,0.64,0.2836,,4,2012-10-27,10,Saturday,2,114.0,318.0,Hour,456.0,Winter,0,10,Sedang,Sedang,Sedang
0.52,0.5,0.72,0.2239,,4,2012-10-27,10,Saturday,2,67.0,233.0,Hour,300.0,Winter,0,10,Sedang,Tinggi,Sedang
0.52,0.5,0.72,0.2239,,4,2012-10-27,10,Saturday,2,58.0,238.0,Hour,296.0,Winter,0,10,Sedang,Tinggi,Sedang
0.52,0.5,0.72,0.2239,,4,2012-10-27,10,Saturday,2,49.0,160.0,Hour,209.0,Winter,0,10,Sedang,Tinggi,Sedang
0.52,0.5,0.72,0.2537,,4,2012-10-27,10,Saturday,2,41.0,116.0,Hour,157.0,Winter,0,10,Sedang,Tinggi,Sedang
0.52,0.5,0.68,0.3881,,4,2012-10-27,10,Saturday,2,31.0,136.0,Hour,167.0,Winter,0,10,Sedang,Sedang,Sedang
0.52,0.5,0.68,0.2985,,4,2012-10-28,10,Sunday,3,20.0,97.0,Hour,117.0,Winter,0,10,Sedang,Sedang,Sedang
0.5,0.4848,0.72,0.2836,,4,2012-10-28,10,Sunday,2,22.0,111.0,Hour,133.0,Winter,0,10,Sedang,Tinggi,Sedang
0.5,0.4848,0.68,0.2985,,4,2012-10-28,10,Sunday,2,17.0,99.0,Hour,116.0,Winter,0,10,Sedang,Sedang,Sedang
0.5,0.4848,0.63,0.3284,,4,2012-10-28,10,Sunday,2,18.0,61.0,Hour,79.0,Winter,0,10,Sedang,Sedang,Sedang
0.5,0.4848,0.63,0.3582,,4,2012-10-28,10,Sunday,2,1.0,19.0,Hour,20.0,Winter,0,10,Sedang,Sedang,Sedang
0.5,0.4848,0.63,0.2985,,4,2012-10-28,10,Sunday,2,6.0,22.0,Hour,28.0,Winter,0,10,Sedang,Sedang,Sedang
0.5,0.4848,0.59,0.3284,,4,2012-10-28,10,Sunday,2,7.0,32.0,Hour,39.0,Winter,0,10,Sedang,Sedang,Sedang
0.5,0.4848,0.59,0.2985,,4,2012-10-28,10,Sunday,2,17.0,48.0,Hour,65.0,Winter,0,10,Sedang,Sedang,Sedang
0.5,0.4848,0.59,0.4775,,4,2012-10-28,10,Sunday,2,55.0,118.0,Hour,173.0,Winter,0,10,Sedang,Sedang,Sedang
0.5,0.4848,0.55,0.4179,,4,2012-10-28,10,Sunday,2,114.0,206.0,Hour,330.0,Winter,0,10,Sedang,Sedang,Sedang
0.48,0.4697,0.51,0.4179,,4,2012-10-28,10,Sunday,2,114.0,314.0,Hour,434.0,Winter,0,10,Sedang,Sedang,Sedang
0.5,0.4848,0.51,0.3881,,4,2012-10-28,10,Sunday,2,110.0,352.0,Hour,462.0,Winter,0,10,Sedang,Sedang,Sedang
0.48,0.4697,0.59,0.4775,,4,2012-10-28,10,Sunday,2,114.0,373.0,Hour,491.0,Winter,0,10,Sedang,Sedang,Sedang
0.48,0.4697,0.59,0.4179,,4,2012-10-28,10,Sunday,2,75.0,316.0,Hour,391.0,Winter,0,10,Sedang,Sedang,Sedang
0.5,0.4848,0.59,0.4478,,4,2012-10-28,10,Sunday,2,98.0,304.0,Hour,402.0,Winter,0,10,Sedang,Sedang,Sedang
0.5,0.4848,0.63,0.4775,,4,2012-10-28,10,Sunday,2,76.0,225.0,Hour,301.0,Winter,0,10,Sedang,Sedang,Sedang
0.48,0.4697,0.67,0.4627,,4,2012-10-28,10,Sunday,3,42.0,251.0,Hour,293.0,Winter,0,10,Sedang,Sedang,Sedang
0.46,0.4545,0.77,0.4775,,4,2012-10-28,10,Sunday,3,37.0,188.0,Hour,225.0,Winter,0,10,Sedang,Tinggi,Sedang
0.42,0.4242,0.94,0.4775,,4,2012-10-28,10,Sunday,3,18.0,136.0,Hour,154.0,Winter,0,10,Sedang,Tinggi,Sedang
0.42,0.4242,0.94,0.3582,,4,2012-10-28,10,Sunday,3,7.0,47.0,Hour,54.0,Winter,0,10,Sedang,Tinggi,Sedang
0.42,0.4242,0.94,0.4627,,4,2012-10-28,10,Sunday,3,4.0,51.0,Hour,55.0,Winter,0,10,Sedang,Tinggi,Sedang
0.44,0.4394,0.88,0.4179,,4,2012-10-28,10,Sunday,3,2.0,44.0,Hour,46.0,Winter,0,10,Sedang,Tinggi,Sedang
0.44,0.4394,0.88,0.3582,,4,2012-10-28,10,Sunday,3,2.0,35.0,Hour,37.0,Winter,0,10,Sedang,Tinggi,Sedang
0.42,0.4242,0.94,0.3582,,4,2012-10-28,10,Sunday,3,2.0,12.0,Hour,14.0,Winter,0,10,Sedang,Tinggi,Sedang
0.44,0.4394,0.88,0.3582,,4,2012-10-29,10,Monday,3,2.0,20.0,Hour,22.0,Winter,0,10,Sedang,Tinggi,Sedang
0.3,0.2727,0.81,0.3582,,4,2012-10-30,10,Tuesday,3,11.0,105.0,Hour,116.0,Winter,0,10,Sedang,Tinggi,Sedang
0.3,0.2727,0.81,0.3582,,4,2012-10-30,10,Tuesday,3,8.0,118.0,Hour,126.0,Winter,0,10,Sedang,Tinggi,Sedang
0.3,0.2879,0.87,0.2537,,4,2012-10-30,10,Tuesday,3,10.0,114.0,Hour,124.0,Winter,0,10,Sedang,Tinggi,Sedang
0.3,0.2879,0.87,0.2537,,4,2012-10-30,10,Tuesday,3,15.0,83.0,Hour,98.0,Winter,0,10,Sedang,Tinggi,Sedang
0.3,0.2879,0.87,0.2239,,4,2012-10-30,10,Tuesday,3,19.0,105.0,Hour,124.0,Winter,0,10,Sedang,Tinggi,Sedang
0.3,0.303,0.87,0.1343,,4,2012-10-30,10,Tuesday,3,4.0,139.0,Hour,143.0,Winter,0,10,Sedang,Tinggi,Lambat
0.5,0.4848,0.68,0.194,,4,2012-10-30,10,Tuesday,2,6.0,109.0,Hour,115.0,Winter,0,10,Sedang,Sedang,Lambat
0.3,0.2879,0.81,0.194,,4,2012-10-30,10,Tuesday,2,5.0,76.0,Hour,81.0,Winter,0,10,Sedang,Tinggi,Lambat
0.3,0.3182,0.87,0.1045,,4,2012-10-30,10,Tuesday,2,4.0,60.0,Hour,64.0,Winter,0,10,Sedang,Tinggi,Lambat
0.3,0.303,0.81,0.1343,,4,2012-10-30,10,Tuesday,1,2.0,64.0,Hour,66.0,Winter,0,10,Sedang,Tinggi,Lambat
0.3,0.303,0.81,0.1343,,4,2012-10-30,10,Tuesday,1,3.0,36.0,Hour,39.0,Winter,0,10,Sedang,Tinggi,Lambat
0.3,0.3182,0.81,0.1045,,4,2012-10-31,10,Wednesday,2,0.0,16.0,Hour,16.0,Winter,0,10,Sedang,Tinggi,Lambat
0.3,0.3182,0.81,0.0896,,4,2012-10-31,10,Wednesday,2,0.0,8.0,Hour,8.0,Winter,0,10,Sedang,Tinggi,Lambat
0.3,0.303,0.81,0.1343,,4,2012-10-31,10,Wednesday,2,0.0,7.0,Hour,7.0,Winter,0,10,Sedang,Tinggi,Lambat
0.3,0.3182,0.81,0.1045,,4,2012-10-31,10,Wednesday,2,0.0,3.0,Hour,3.0,Winter,0,10,Sedang,Tinggi,Lambat
0.3,0.2879,0.87,0.194,,4,2012-10-31,10,Wednesday,2,0.0,5.0,Hour,5.0,Winter,0,10,Sedang,Tinggi,Lambat
0.3,0.303,0.81,0.1343,,4,2012-10-31,10,Wednesday,2,0.0,24.0,Hour,24.0,Winter,0,10,Sedang,Tinggi,Lambat
0.3,0.303,0.81,0.1642,,4,2012-10-31,10,Wednesday,1,0.0,116.0,Hour,116.0,Winter,0,10,Sedang,Tinggi,Lambat
0.3,0.303,0.87,0.1343,,4,2012-10-31,10,Wednesday,2,3.0,334.0,Hour,337.0,Winter,0,10,Sedang,Tinggi,Lambat
0.32,0.3333,0.81,0.1343,,4,2012-10-31,10,Wednesday,1,6.0,499.0,Hour,621.0,Winter,0,10,Sedang,Tinggi,Lambat
0.34,0.3333,0.76,0.1343,,4,2012-10-31,10,Wednesday,1,17.0,280.0,Hour,297.0,Winter,0,10,Sedang,Tinggi,Lambat
0.36,0.3333,0.71,0.2836,,4,2012-10-31,10,Wednesday,1,21.0,147.0,Hour,168.0,Winter,0,10,Sedang,Tinggi,Sedang
0.36,0.3485,0.66,0.2239,,4,2012-10-31,10,Wednesday,2,37.0,152.0,Hour,189.0,Winter,0,10,Sedang,Sedang,Sedang
0.4,0.4091,0.58,0.194,,4,2012-10-31,10,Wednesday,1,44.0,197.0,Hour,241.0,Winter,0,10,Sedang,Sedang,Lambat
0.42,0.4242,0.5,0.2239,,4,2012-10-31,10,Wednesday,1,22.0,191.0,Hour,213.0,Winter,0,10,Sedang,Sedang,Sedang
0.42,0.4242,0.5,0.2239,,4,2012-10-31,10,Wednesday,2,45.0,179.0,Hour,224.0,Winter,0,10,Sedang,Sedang,Sedang
0.42,0.4242,0.54,0.1642,,4,2012-10-31,10,Wednesday,1,33.0,197.0,Hour,230.0,Winter,0,10,Sedang,Sedang,Lambat
0.42,0.4242,0.54,0.2239,,4,2012-10-31,10,Wednesday,2,51.0,373.0,Hour,424.0,Winter,0,10,Sedang,Sedang,Sedang
0.4,0.4091,0.58,0.1642,,4,2012-10-31,10,Wednesday,2,39.0,499.0,Hour,642.5,Winter,0,10,Sedang,Sedang,Lambat
0.4,0.4091,0.58,0.1642,,4,2012-10-31,10,Wednesday,2,28.0,499.0,Hour,584.0,Winter,0,10,Sedang,Sedang,Lambat
0.4,0.4091,0.5,0.194,,4,2012-10-31,10,Wednesday,2,27.0,383.0,Hour,410.0,Winter,0,10,Sedang,Sedang,Lambat
0.4,0.4091,0.5,0.194,,4,2012-10-31,10,Wednesday,2,9.0,259.0,Hour,268.0,Winter,0,10,Sedang,Sedang,Lambat
0.4,0.4091,0.5,0.194,,4,2012-10-31,10,Wednesday,2,12.0,180.0,Hour,192.0,Winter,0,10,Sedang,Sedang,Lambat
0.36,0.3485,0.57,0.1343,,4,2012-10-31,10,Wednesday,1,18.0,147.0,Hour,165.0,Winter,0,10,Sedang,Sedang,Lambat
0.36,0.3636,0.57,0.0896,,4,2012-10-31,10,Wednesday,1,7.0,94.0,Hour,101.0,Winter,0,10,Sedang,Sedang,Lambat
0.36,0.3636,0.57,0.0896,,4,2012-11-01,11,Thursday,1,8.0,52.0,Hour,60.0,Winter,0,11,Sedang,Sedang,Lambat
0.3,0.3182,0.75,0.1045,,4,2012-11-01,11,Thursday,1,8.0,22.0,Hour,30.0,Winter,0,11,Sedang,Tinggi,Lambat
0.32,0.3333,0.66,0.1343,,4,2012-11-01,11,Thursday,1,10.0,10.0,Hour,20.0,Winter,0,11,Sedang,Sedang,Lambat
0.34,0.3333,0.61,0.1343,,4,2012-11-01,11,Thursday,1,5.0,10.0,Hour,15.0,Winter,0,11,Sedang,Sedang,Lambat
0.34,0.3485,0.66,0.1045,,4,2012-11-01,11,Thursday,2,2.0,8.0,Hour,10.0,Winter,0,11,Sedang,Sedang,Lambat
0.34,0.3333,0.66,0.1343,,4,2012-11-01,11,Thursday,1,1.0,39.0,Hour,40.0,Winter,0,11,Sedang,Sedang,Lambat
0.34,0.3333,0.61,0.1642,,4,2012-11-01,11,Thursday,1,2.0,146.0,Hour,148.0,Winter,0,11,Sedang,Sedang,Lambat
0.36,0.3485,0.57,0.1642,,4,2012-11-01,11,Thursday,2,6.0,414.0,Hour,420.0,Winter,0,11,Sedang,Sedang,Lambat
0.36,0.3788,0.56,0.1045,,4,2012-11-01,11,Thursday,2,12.0,499.0,Hour,642.5,Winter,0,11,Sedang,Sedang,Lambat
0.36,0.3636,0.57,0.1045,,4,2012-11-01,11,Thursday,3,21.0,310.0,Hour,331.0,Winter,0,11,Sedang,Sedang,Lambat
0.36,0.3485,0.62,0.194,,4,2012-11-01,11,Thursday,3,13.0,133.0,Hour,146.0,Winter,0,11,Sedang,Sedang,Lambat
0.36,0.3485,0.62,0.194,,4,2012-11-01,11,Thursday,3,14.0,156.0,Hour,170.0,Winter,0,11,Sedang,Sedang,Lambat
0.38,0.3939,0.62,0.1642,,4,2012-11-01,11,Thursday,3,23.0,198.0,Hour,221.0,Winter,0,11,Sedang,Sedang,Lambat
0.4,0.4091,0.58,0.1642,,4,2012-11-01,11,Thursday,2,49.0,199.0,Hour,248.0,Winter,0,11,Sedang,Sedang,Lambat
0.4,0.4091,0.5,0.2239,,4,2012-11-01,11,Thursday,2,31.0,154.0,Hour,185.0,Winter,0,11,Sedang,Sedang,Sedang
0.4,0.4091,0.54,0.1642,,4,2012-11-01,11,Thursday,2,35.0,179.0,Hour,214.0,Winter,0,11,Sedang,Sedang,Lambat
0.4,0.4091,0.54,0.1642,,4,2012-11-01,11,Thursday,2,31.0,313.0,Hour,344.0,Winter,0,11,Sedang,Sedang,Lambat
0.4,0.4091,0.5,0.2239,,4,2012-11-01,11,Thursday,3,37.0,499.0,Hour,642.5,Winter,0,11,Sedang,Sedang,Sedang
0.4,0.4091,0.5,0.1642,,4,2012-11-01,11,Thursday,2,50.0,499.0,Hour,642.5,Winter,0,11,Sedang,Sedang,Lambat
0.4,0.4091,0.5,0.1642,,4,2012-11-01,11,Thursday,2,28.0,424.0,Hour,452.0,Winter,0,11,Sedang,Sedang,Lambat
0.38,0.3939,0.54,0.2537,,4,2012-11-01,11,Thursday,2,16.0,280.0,Hour,296.0,Winter,0,11,Sedang,Sedang,Sedang
